bin,brand,type,level,bank,country
463296,VISA,CREDIT,PLATINUM,"ITAU UNIBANCO HOLDING, S.A.",BRAZIL
463297,VISA,CREDIT,CLASSIC,"ITAU UNIBANCO HOLDING, S.A.",BRAZIL
463298,VISA,CREDIT,CLASSIC,"ITAU UNIBANCO HOLDING, S.A.",BRAZIL
463299,VISA,CREDIT,GOLD,"ITAU UNIBANCO HOLDING, S.A.",BRAZIL
463300,VISA,DEBIT,PREPAID CLASSIC,"ACCESS BANK BOTSWANA, LTD.",BOTSWANA
463301,VISA,CREDIT,INFINITE,"BANCO GENERAL, S.A.",PANAMA
463302,VISA,DEBIT,GOLD,,SAINT KITTS AND NEVIS
463303,VISA,CREDIT,,,UNITED STATES
463304,VISA,CREDIT,BUSINESS,"BANCO DE DESARROLLO RURAL HONDURAS, S.A.",HONDURAS
463305,VISA,CREDIT,BUSINESS,BANCO DE CHILE,CHILE
463306,VISA,DEBIT,INFINITE,BANCO BICE,CHILE
463307,VISA,CREDIT,PLATINUM,BANCO BICE,CHILE
463308,VISA,DEBIT,INFINITE,"BANCO ITAU URUGUAY, S.A.",URUGUAY
463309,VISA,CREDIT,SIGNATURE,"BANCO DEL CHUBUT, S.A.",ARGENTINA
463310,VISA,CREDIT,PLATINUM,"BANCO DEL CHUBUT, S.A.",ARGENTINA
463311,VISA,DEBIT,PREPAID,"CONTECNICA, S.A.",GUATEMALA
463312,VISA,CREDIT,SIGNATURE,"BANCO SANTANDER, S.A.",BRAZIL
463313,VISA,CREDIT,CLASSIC,"BANCO SANTANDER BRASIL, S.A.",BRAZIL
463314,VISA,DEBIT,PREPAID CLASSIC,HUB PAGAMENTOS S.A. **OFFBOARDING**,BRAZIL
463315,VISA,CREDIT,INFINITE,"BANCO SANTANDER, S.A.",BRAZIL
463316,VISA,DEBIT,ELECTRON,"BANCO BRADESCO, S.A.",BRAZIL
463317,VISA,CREDIT,,,UNITED STATES
463318,VISA,CREDIT,SIGNATURE,"TARJETAS DE CREDITO DE OCCIDENTE, S.A.",GUATEMALA
463319,VISA,CREDIT,INFINITE,"TARJETAS DE CREDITO DE OCCIDENTE, S.A.",GUATEMALA
463320,VISA,DEBIT,CLASSIC,"CAIXABANK PAYMENTS & CONSUMER, E.F.C., E.P., S.A.U.",SPAIN
463321,VISA,DEBIT,PREPAID BUSINESS,,UNITED KINGDOM
463322,VISA,DEBIT,PREPAID BUSINESS,,UNITED KINGDOM
463323,VISA,DEBIT,PREPAID BUSINESS,,UNITED KINGDOM
463324,VISA,CREDIT,,,UNITED STATES
463325,VISA,DEBIT,PLATINUM,LLOYDS BANK CORPORATE MARKETS PLC,UNITED KINGDOM
463326,VISA,CREDIT,B2B VIRTUAL PAYMENTS,"AIRWALLEX (UK), LTD.",UNITED KINGDOM
463327,VISA,DEBIT,PREPAID BUSINESS,"AIRWALLEX (UK), LTD.",UNITED KINGDOM
463328,VISA,CREDIT,B2B VIRTUAL PAYMENTS,AIRWALLEX (NETHERLANDS) B.V.,NETHERLANDS
463329,VISA,DEBIT,PREPAID BUSINESS,AIRWALLEX (NETHERLANDS) B.V.,NETHERLANDS
463330,VISA,DEBIT,BUSINESS,"AIRWALLEX (UK), LTD.",UNITED KINGDOM
463331,VISA,DEBIT,BUSINESS,AIRWALLEX (NETHERLANDS) B.V.,NETHERLANDS
463332,VISA,DEBIT,CLASSIC,,SWEDEN
463333,VISA,CREDIT,,,UNITED STATES
463334,VISA,CREDIT,,,UNITED STATES
463335,VISA,CREDIT,,,UNITED STATES
463336,VISA,CREDIT,BUSINESS,"ING BANK, A.S.",TURKEY
463337,VISA,CREDIT,INFINITE,BPCE,FRANCE
463338,VISA,CREDIT,INFINITE,BPCE,FRANCE
463339,VISA,CREDIT,PLATINUM,BPCE,FRANCE
463340,VISA,CREDIT,PLATINUM,BPCE,FRANCE
463341,VISA,CREDIT,GOLD,BPCE,FRANCE
463342,VISA,CREDIT,GOLD,BPCE,FRANCE
463343,VISA,DEBIT,GOLD,BPCE,FRANCE
463344,VISA,DEBIT,GOLD,BPCE,FRANCE
463345,VISA,DEBIT,CLASSIC,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANO S.P.A.,ITALY
463346,VISA,DEBIT,BUSINESS,"TURKIYE IS BANKASI, A.S.",UNITED KINGDOM
463347,VISA,CREDIT,,,UNITED STATES
463348,VISA,DEBIT,BUSINESS,"CARDAQ, LTD.",UNITED KINGDOM
463349,VISA,DEBIT,BUSINESS,"ENTROPAY, LTD.",UNITED KINGDOM
463350,VISA,DEBIT,PREPAID BUSINESS,"ENTROPAY, LTD.",UNITED KINGDOM
463351,VISA,CREDIT,CORPORATE T&E,"ENTROPAY, LTD.",UNITED KINGDOM
463352,VISA,CREDIT,B2B VIRTUAL,"ENTROPAY, LTD.",UNITED KINGDOM
463353,VISA,CREDIT,CLASSIC,"ONEY SERVICIOS FINANCIEROS E.F.C., S.A.U",SPAIN
463354,VISA,CREDIT,CLASSIC,"KLARNA FINANCIAL SERVICES UK, LTD.",UNITED KINGDOM
463355,VISA,CREDIT,CLASSIC,KLARNA BANK AB,SWEDEN
463356,VISA,CREDIT,CLASSIC,KLARNA BANK AB,SWEDEN
463357,VISA,CREDIT,CLASSIC,,NORWAY
463358,VISA,CREDIT,CLASSIC,,DENMARK
463359,VISA,CREDIT,CLASSIC,"ALBARAKA TURK KATILIM BANKASI, A.S.",TURKEY
463360,VISA,CREDIT,,,UNITED STATES
463361,VISA,CREDIT,,,UNITED STATES
463362,VISA,CREDIT,,,UNITED STATES
463363,VISA,CREDIT,,,UNITED STATES
463364,VISA,DEBIT,BUSINESS,"SOCIETE GENERALE BANK - CYPRUS, LTD.",CYPRUS
463365,VISA,CREDIT,,,UNITED STATES
463366,VISA,CREDIT,CORPORATE T&E,"STRIPE PAYMENTS UK, LTD.",UNITED KINGDOM
463367,VISA,DEBIT,PREPAID,ININAL ODEME VE ELEKTRONIK PARA HIZ. A.S,TURKEY
463368,VISA,CREDIT,,,UNITED STATES
463369,VISA,CREDIT,,,UNITED STATES
463370,VISA,DEBIT,INFINITE,"ECOMMBX, LTD.",CYPRUS
463371,VISA,DEBIT,BUSINESS,"ECOMMBX, LTD.",CYPRUS
463372,VISA,DEBIT,CLASSIC,INDO SPARISJODUR HF,ICELAND
463373,VISA,DEBIT,BUSINESS,"ENTROPAY, LTD.",UNITED KINGDOM
463374,VISA,DEBIT,BUSINESS,"IXARIS FINANCIAL SERVICES MALTA, LTD.",MALTA
463375,VISA,CREDIT,,,UNITED STATES
463376,VISA,CREDIT,,,UNITED STATES
463377,VISA,CREDIT,,,UNITED STATES
463378,VISA,CREDIT,,,UNITED STATES
463379,VISA,DEBIT,CLASSIC,"PECUNIA CARDS E.D.E., S.L.U.",SPAIN
463380,VISA,CREDIT,,,UNITED STATES
463381,VISA,DEBIT,BUSINESS,CAJA RURALE DE ALMENDRALEJO SOCIEDAD COOPERATIVA DE CREDITO,SPAIN
463382,VISA,CREDIT,BUSINESS,CAJA RURALE DE ALMENDRALEJO SOCIEDAD COOPERATIVA DE CREDITO,SPAIN
463383,VISA,DEBIT,INFINITE BUSINESS,REVOLUT BANK UAB,SWITZERLAND
463384,VISA,DEBIT,INFINITE BUSINESS,"REVOLUT, LTD.",UNITED KINGDOM
463385,VISA,DEBIT,PREPAID PLATINUM,REVOLUT BANK UAB,SWITZERLAND
463386,VISA,DEBIT,PREPAID PLATINUM,"REVOLUT, LTD.",UNITED KINGDOM
463387,VISA,CREDIT,INFINITE,REVOLUT BANK UAB,SWITZERLAND
463388,VISA,CREDIT,INFINITE,"REVOLUT, LTD.",UNITED KINGDOM
463389,VISA,CREDIT,CORPORATE T&E,STRIPE TECHNOLOGY EUROPE LTD.,IRELAND
463390,VISA,DEBIT,CLASSIC,"PATHWARD, N.A.",UNITED STATES
463391,VISA,DEBIT,CLASSIC,"PATHWARD, N.A.",UNITED STATES
463392,VISA,CREDIT,BUSINESS,INTERNATIONAL CARD SERVICES B.V.,NETHERLANDS
463393,VISA,DEBIT,CLASSIC,"PATHWARD, N.A.",UNITED STATES
463394,VISA,CREDIT,,,UNITED STATES
463395,VISA,CREDIT,,,UNITED STATES
463396,VISA,CREDIT,CLASSIC,"JAJA FINANCE, LTD.",UNITED KINGDOM
463397,VISA,DEBIT,PREPAID CLASSIC,"TRANSACT PAYMENTS MALTA, LTD.",SWEDEN
463398,VISA,DEBIT,PREPAID BUSINESS,,MALTA
463399,VISA,CREDIT,,,UNITED STATES
463400,VISA,CREDIT,TRADITIONAL,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",UNITED STATES
463401,VISA,CREDIT,CLASSIC,BANCO DE CREDITO DEL PERU,PERU
463402,VISA,CREDIT,GOLD,BANCO DE CREDITO DEL PERU,PERU
463403,VISA,CREDIT,PLATINUM,BANCO DE CREDITO DEL PERU,PERU
463404,VISA,CREDIT,TRADITIONAL,"PNC BANK, NATIONAL ASSOCIATION - CONSUMER CREDIT",UNITED STATES
463405,VISA,DEBIT,CLASSIC,TRUIST BANK,UNITED STATES
463406,VISA,DEBIT,CLASSIC,MERCANTILE BANK OF MICHIGAN,UNITED STATES
463407,VISA,DEBIT,CLASSIC,"WELLS FARGO BANK, NATIONAL ASSOCIATION",UNITED STATES
463408,VISA,CREDIT,BUSINESS,BANK OF UTAH,UNITED STATES
463409,VISA,CREDIT,TRADITIONAL,"FORCHT BANK, NATIONAL ASSOCIATION",UNITED STATES
463410,VISA,DEBIT,CLASSIC,ARCADE CREDIT UNION,UNITED STATES
463411,VISA,DEBIT,CLASSIC,TEAM FIRST FEDERAL CREDIT UNION,UNITED STATES
463412,VISA,DEBIT,CLASSIC,4U FEDERAL CREDIT UNION,UNITED STATES
463413,VISA,DEBIT,CLASSIC,CCSE FEDERAL CREDIT UNION,UNITED STATES
463414,VISA,DEBIT,CLASSIC,AVANTI FEDERAL CREDIT UNION,UNITED STATES
463415,VISA,DEBIT,CLASSIC,"WELLS FARGO BANK, N.A.",UNITED STATES
463416,VISA,DEBIT,CLASSIC,CAL-COM FEDERAL CREDIT UNION,UNITED STATES
463417,VISA,DEBIT,CLASSIC,GREENSTATE CREDIT UNION,UNITED STATES
463418,VISA,DEBIT,CLASSIC,FICARE FEDERAL CREDIT UNION,UNITED STATES
463419,VISA,DEBIT,CLASSIC,"WELLS FARGO BANK, N.A.",UNITED STATES
463420,VISA,DEBIT,,,PERU
463421,VISA,CREDIT,,,UNITED STATES
463422,VISA,CREDIT,,,UNITED STATES
463423,VISA,DEBIT,CLASSIC,OPPORTUNITIES CREDIT UNION,UNITED STATES
463424,VISA,DEBIT,CLASSIC,WEST VIRGINIA FEDERAL CREDIT UNION,UNITED STATES
463425,VISA,CREDIT,CLASSIC,CROSS RIVER BANK,UNITED STATES
463426,VISA,CREDIT,BUSINESS,CROSS RIVER BANK,UNITED STATES
463427,VISA,CREDIT,TRADITIONAL,CROSS RIVER BANK,UNITED STATES
463428,VISA,DEBIT,CLASSIC,FALL RIVER FIVE CENTS SAVINGS BANK,UNITED STATES
463429,VISA,CREDIT,TRADITIONAL,CONNECTS FEDERAL CREDIT UNION,UNITED STATES
463430,VISA,DEBIT,CLASSIC,"FALLS CATHOLIC CREDIT UNION, INC.",UNITED STATES
463431,VISA,DEBIT,CLASSIC,CENT CREDIT UNION,UNITED STATES
463432,VISA,DEBIT,CLASSIC,,UNITED STATES
463433,VISA,DEBIT,CLASSIC,,UNITED STATES
463434,VISA,DEBIT,CLASSIC,CENTURY NEXT BANK,UNITED STATES
463435,VISA,DEBIT,BUSINESS,MERRIMACK VALLEY CREDIT UNION,UNITED STATES
463436,VISA,CREDIT,,,UNITED STATES
463437,VISA,CREDIT,,,UNITED STATES
463438,VISA,CREDIT,CLASSIC,POPULAR BANK,UNITED STATES
463439,VISA,CREDIT,,,UNITED STATES
463440,VISA,DEBIT,BUSINESS,HTLF BANK,UNITED STATES
463441,VISA,DEBIT,BUSINESS,HTLF BANK,UNITED STATES
463442,VISA,DEBIT,BUSINESS,HTLF BANK,UNITED STATES
463443,VISA,DEBIT,BUSINESS,HTLF BANK,UNITED STATES
463444,VISA,DEBIT,BUSINESS,HTLF BANK,UNITED STATES
463445,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463446,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463447,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463448,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463449,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463450,VISA,DEBIT,BUSINESS,AFFINITY BANK,UNITED STATES
463451,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463452,VISA,DEBIT,BUSINESS,"THE CITY NATIONAL BANK AND TRUST COMPANY OF LAWTON, OKLAHOMA",UNITED STATES
463453,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463454,VISA,DEBIT,BUSINESS,"WELLS FARGO BANK, N.A.",UNITED STATES
463455,VISA,DEBIT,BUSINESS,JONAH BANK OF WYOMING,UNITED STATES
463456,VISA,CREDIT,,,UNITED STATES
463457,VISA,DEBIT,BUSINESS,TEXAS BANK,UNITED STATES
463458,VISA,DEBIT,BUSINESS,BANK OF COMMERCE,UNITED STATES
463459,VISA,DEBIT,BUSINESS,WESTAMERICA BANK,UNITED STATES
463460,VISA,DEBIT,ELECTRON,"BANK OF AFRICA (KENYA), LTD.",KENYA
463461,VISA,DEBIT,CLASSIC,"BANK OF AFRICA (KENYA), LTD.",KENYA
463462,VISA,CREDIT,,,UNITED STATES
463463,VISA,CREDIT,GOLD,BANCO BICA SOCIEDAD ANONIMA,ARGENTINA
463464,VISA,CREDIT,CLASSIC,BANCO BICA SOCIEDAD ANONIMA,ARGENTINA
463465,VISA,DEBIT,CLASSIC,BANCO BICA SOCIEDAD ANONIMA,ARGENTINA
463466,VISA,CREDIT,BUSINESS,BANCO BICA SOCIEDAD ANONIMA,ARGENTINA
463467,VISA,DEBIT,CLASSIC,"FIRST GLOBAL BANK, LTD.",JAMAICA
463468,VISA,CREDIT,,,UNITED STATES
463469,VISA,CREDIT,,,UNITED STATES
463470,VISA,DEBIT,PLATINUM,BANQUE LIBANO-FRANCAISE SAL,LEBANON
463471,VISA,DEBIT,ELECTRON,BANK ZENIT,RUSSIAN FEDERATION
463472,VISA,CREDIT,,,UNITED STATES
463473,VISA,CREDIT,,,UNITED STATES
463474,VISA,CREDIT,PLATINUM,"BANESCO (PANAMA), S.A.",PANAMA
463475,VISA,CREDIT,CLASSIC,"EVERTEC CENTROAMERICA, S.A.",PANAMA
463476,VISA,DEBIT,CLASSIC,"PATHWARD, N.A.",UNITED STATES
463477,VISA,DEBIT,CLASSIC,"PATHWARD, N.A.",UNITED STATES
463478,VISA,DEBIT,GOLD,"PRUDENTIAL BANK, LTD.",GHANA
463479,VISA,CREDIT,,,UNITED STATES
463480,VISA,DEBIT,CLASSIC,"PRUDENTIAL BANK, LTD.",GHANA
463481,VISA,CREDIT,,,UNITED STATES
463482,VISA,CREDIT,SIGNATURE,"NUEVO BANCO DE ENTRE RIOS, S.A.",ARGENTINA
463483,VISA,CREDIT,PLATINUM,"NUEVO BANCO DE ENTRE RIOS, S.A.",ARGENTINA
463484,VISA,CREDIT,PLATINUM,"ABSA BANK GHANA, LTD.",GHANA
463485,VISA,CREDIT,CLASSIC,"ABSA BANK GHANA, LTD.",GHANA
463486,VISA,CREDIT,,,UNITED STATES
463487,VISA,CREDIT,,,UNITED STATES
463488,VISA,CREDIT,CLASSIC,BIZ INSTITUICAO DE PAGAMENTO LTDA.,BRAZIL
463489,VISA,CREDIT,CLASSIC,BIZ INSTITUICAO DE PAGAMENTO LTDA,BRAZIL
463490,VISA,CREDIT,CLASSIC,"BANCO MASTER, S.A.",BRAZIL
463491,VISA,DEBIT,PREPAID RELOADABLE,METABANK,UNITED STATES
463492,VISA,CREDIT,,,UNITED STATES
463493,VISA,DEBIT,CLASSIC,HENRICO FEDERAL CREDIT UNION,UNITED STATES
463494,VISA,CREDIT,BUSINESS,FIRST NATIONAL BANK OF OMAHA,UNITED STATES
463495,VISA,CREDIT,,,UNITED STATES
463496,VISA,DEBIT,BUSINESS,AMERIS BANK,UNITED STATES
463497,VISA,DEBIT,PREPAID RELOADABLE,METABANK,UNITED STATES
463498,VISA,CREDIT,BUSINESS,VACATIONLAND FEDERAL CREDIT UNION,UNITED STATES
463499,VISA,CREDIT,CLASSIC,,UNITED STATES
463500,VISA,CREDIT,TRADITIONAL,BANK OF LOUISIANA,UNITED STATES
463501,VISA,DEBIT,CLASSIC,BANK OF LOUISIANA,UNITED STATES
463502,VISA,DEBIT,PREPAID,METABANK,UNITED STATES
463503,VISA,DEBIT,PREPAID CLASSIC,"PATHWARD, N.A.",UNITED STATES
463504,VISA,DEBIT,CLASSIC,BANK OF LOUISIANA,UNITED STATES
463505,VISA,DEBIT,PREPAID RELOADABLE,METABANK,UNITED STATES
463506,VISA,DEBIT,PREPAID RELOADABLE,METABANK,UNITED STATES
463507,VISA,DEBIT,CLASSIC,ORMSBY STATE BANK,UNITED STATES
463508,VISA,DEBIT,BUSINESS,ARIZONA BANK AND TRUST,UNITED STATES
463509,VISA,DEBIT,CLASSIC,SETTLERS BANK,UNITED STATES
463510,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463511,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463512,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463513,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463514,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463515,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463516,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463517,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463518,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463519,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463520,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463521,VISA,DEBIT,PREPAID,FIRST STATE COMMUNITY BANK,UNITED STATES
463522,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463523,VISA,DEBIT,CLASSIC,WASHITA VALLEY BANK,UNITED STATES
463524,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463525,VISA,DEBIT,GOLD,BANK POLSKA KASA OPIEKI S.A. - (BANK PEKAO S.A.),POLAND
463526,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463527,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463528,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463529,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463530,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463531,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463532,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463533,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463534,VISA,DEBIT,CLASSIC,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463535,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463536,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463537,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463538,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463539,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463540,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463541,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463542,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463543,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463544,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463545,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463546,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463547,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463548,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463549,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463550,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463551,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463552,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463553,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463554,VISA,DEBIT,PREPAID,,UNITED STATES
463555,VISA,DEBIT,BUSINESS,FIRST NATIONAL BANK OF GILMER,UNITED STATES
463556,VISA,DEBIT,CLASSIC,SOUTHWEST COMMUNITIES FEDERAL CREDIT UNION,UNITED STATES
463557,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463558,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463559,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463560,VISA,CREDIT,,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463561,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463562,VISA,DEBIT,PREPAID CLASSIC,RVR BANK,UNITED STATES
463563,VISA,DEBIT,PREPAID,REGIONS BANK,UNITED STATES
463564,VISA,DEBIT,PREPAID,REGIONS BANK,UNITED STATES
463565,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463566,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463567,VISA,DEBIT,PLATINUM,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463568,VISA,DEBIT,CLASSIC,DECATUR EARTHMOVER CREDIT UNION,UNITED STATES
463569,VISA,DEBIT,CLASSIC,GUARANTY BANK & TRUST COMPANY,UNITED STATES
463570,VISA,DEBIT,BUSINESS,GUARANTY BANK & TRUST COMPANY,UNITED STATES
463571,VISA,CREDIT,PLATINUM,"ONEWEST BANK, F.S.B.",UNITED STATES
463572,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463573,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463574,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463575,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463576,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463577,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463578,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463579,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463580,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463581,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463582,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463583,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463584,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463585,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463586,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463587,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463588,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463589,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463590,VISA,DEBIT,CLASSIC,MIDLAND STATES BANK,UNITED STATES
463591,VISA,DEBIT,PREPAID CLASSIC,FIRST NATIONAL BANK OF PENNSYLVANIA,UNITED STATES
463592,VISA,DEBIT,BUSINESS,"COMMUNITY BANK, NATIONAL ASSOCIATION",UNITED STATES
463593,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463594,VISA,CREDIT,TRADITIONAL,LINCONE FEDERAL CREDIT UNION,UNITED STATES
463595,VISA,CREDIT,TRADITIONAL,LATAH CREDIT UNION,UNITED STATES
463596,VISA,CREDIT,TRADITIONAL,COMMUNITY SPIRIT CREDIT UNION,UNITED STATES
463597,VISA,DEBIT,BUSINESS,"BANK OF AMERICA, NATIONAL ASSOCIATION",UNITED STATES
463598,VISA,DEBIT,PREPAID CLASSIC,ARBOR BANK,UNITED STATES
463599,VISA,DEBIT,PREPAID,"PATHWARD, N.A.",UNITED STATES
463600,VISA,CREDIT,TRADITIONAL,JPMORGAN CHASE BANK N.A.,UNITED STATES
463601,VISA,CREDIT,SIGNATURE,"INDUSTRIAL AND COMMERCIAL BANK OF CHINA (ASIA), LTD.",HONG KONG
463602,VISA,DEBIT,CLASSIC,WINTHROP-UNIVERSITY HOSPITAL EMPLOYEES FEDERAL CREDIT UNION,UNITED STATES
463603,VISA,DEBIT,PREPAID,UBCI - UNION BANCAIRE POUR LE COMMERCE ET L'INDUSTRIE,TUNISIA
463604,VISA,DEBIT,PLATINUM,UBCI - UNION BANCAIRE POUR LE COMMERCE ET L'INDUSTRIE,TUNISIA
463605,VISA,DEBIT,BUSINESS,"MBANK, S.A.",POLAND
463606,VISA,DEBIT,CLASSIC,"ITHALA, LTD.",SOUTH AFRICA
